id,event,price,pricePerSquareFoot,city,state,zipcode,parking,homeType,county
93551-20241721,Listed for sale,565000,252,Palmdale,CA,93551,1,SINGLE_FAMILY,Los Angeles County
93551-20237698,Listed for sale,599900,225,Palmdale,CA,93551,1,SINGLE_FAMILY,Los Angeles County
93551-20241048,Listed for sale,649000,282,Palmdale,CA,93551,0,SINGLE_FAMILY,Los Angeles County
93551-20236346,Listed for sale,875000,234,Palmdale,CA,93551,1,SINGLE_FAMILY,Los Angeles County
93551-20236263,Listed for sale,875000,339,Palmdale,CA,93551,1,SINGLE_FAMILY,Los Angeles County
93551-20237874,Listed for sale,520000,342,Palmdale,CA,93551,1,SINGLE_FAMILY,Los Angeles County
93550-20249379,Listed for sale,345000,221,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20246688,Listed for sale,339900,218,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20245202,Listed for sale,399000,293,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20267846,Listed for sale,465000,247,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20253642,Listed for sale,399000,239,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20271083,Listed for sale,460000,247,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20247511,Listed for sale,309000,334,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-2069601681,Listed for sale,389000,313,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20248175,Listed for sale,399900,231,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20252946,Listed for sale,405000,234,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20270724,Listed for sale,175000,205,Palmdale,CA,93550,1,CONDO,Los Angeles County
93550-20248935,Listed for sale,305000,289,Palmdale,CA,93550,0,SINGLE_FAMILY,Los Angeles County
93550-20252614,Listed for sale,395000,296,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20245601,Listed for sale,350000,287,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20267658,Listed for sale,355000,333,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20270938,Listed for sale,469999,264,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20251278,Listed for sale,360000,290,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20255139,Listed for sale,549999,160,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20249724,Listed for sale,315000,312,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-65247678,Listed for sale,499000,232,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-68978194,Listed for sale,498000,224,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20252341,Listed for sale,295000,265,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20251903,Listed for sale,438900,356,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20250207,Listed for sale,208000,205,Palmdale,CA,93550,1,TOWNHOUSE,Los Angeles County
93550-20253101,Listed for sale,970000,553,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93550-20252440,Listed for sale,339900,285,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
91344-20160063,Listed for sale,729999,527,Granada Hills,CA,91344,1,SINGLE_FAMILY,Los Angeles County
91324-20175909,Listed for sale,825000,561,Northridge,CA,91324,1,SINGLE_FAMILY,Los Angeles County
91324-250346536,Listed for sale,814950,368,Northridge,CA,91324,1,TOWNHOUSE,Los Angeles County
91326-20161080,Listed for sale,999999,497,Porter Ranch,CA,91326,1,SINGLE_FAMILY,Los Angeles County
91324-250346287,Listed for sale,799000,385,Northridge,CA,91324,1,TOWNHOUSE,Los Angeles County
91344-20169042,Listed for sale,1250000,383,Los Angeles,CA,91344,1,SINGLE_FAMILY,Los Angeles County
91326-20156746,Listed for sale,1899000,451,Porter Ranch,CA,91326,1,SINGLE_FAMILY,Los Angeles County
91311-20169886,Listed for sale,1100000,451,Chatsworth,CA,91311,1,SINGLE_FAMILY,Los Angeles County
91311-20154692,Listed for sale,1700000,360,Chatsworth,CA,91311,1,SINGLE_FAMILY,Los Angeles County
91326-20161797,Listed for sale,999950,434,Porter Ranch,CA,91326,1,SINGLE_FAMILY,Los Angeles County
91324-20175758,Listed for sale,789999,507,Northridge,CA,91324,1,SINGLE_FAMILY,Los Angeles County
91326-20199355,Listed for sale,1099999,476,Porter Ranch,CA,91326,1,SINGLE_FAMILY,Los Angeles County
93550-2070203967,Listed for sale,1790000,447,Palmdale,CA,93550,1,SINGLE_FAMILY,Los Angeles County
93552-20264428,Listed for sale,415000,179,Palmdale,CA,93552,0,SINGLE_FAMILY,Los Angeles County
91207-20838401,Listed for sale,1395000,588,Glendale,CA,91207,0,SINGLE_FAMILY,Los Angeles County
91207-20836915,Listed for sale,699000,571,Glendale,CA,91207,1,CONDO,Los Angeles County
93534-20292177,Listed for sale,350000,212,Lancaster,CA,93534,1,SINGLE_FAMILY,Los Angeles County
93534-20286177,Listed for sale,339500,334,Lancaster,CA,93534,1,SINGLE_FAMILY,Los Angeles County
93534-20280284,Listed for sale,695000,191,Lancaster,CA,93534,1,SINGLE_FAMILY,Los Angeles County
93534-20280247,Listed for sale,775000,442,Lancaster,CA,93534,1,SINGLE_FAMILY,Los Angeles County
93534-20280274,Listed for sale,595000,191,Lancaster,CA,93534,0,SINGLE_FAMILY,Los Angeles County
93534-83122359,Listed for sale,750000,259,Lancaster,CA,93534,0,MULTI_FAMILY,Los Angeles County
93534-20293318,Listed for sale,999000,322,Lancaster,CA,93534,1,MULTI_FAMILY,Los Angeles County
93534-20293243,Listed for sale,575000,0,Lancaster,CA,93534,1,MULTI_FAMILY,Los Angeles County
93534-20294765,Listed for sale,199900,333,Lancaster,CA,93534,1,SINGLE_FAMILY,Los Angeles County
90077-20529570,Listed for sale,24950000,2022,Los Angeles,CA,90077,0,SINGLE_FAMILY,Los Angeles County
90077-20530260,Listed for sale,9975000,1609,Los Angeles,CA,90077,0,SINGLE_FAMILY,Los Angeles County
90077-20529199,Listed for sale,1995000,1060,Los Angeles,CA,90077,1,SINGLE_FAMILY,Los Angeles County
90077-20530368,Listed for sale,8495000,1255,Los Angeles,CA,90077,1,SINGLE_FAMILY,Los Angeles County
90077-20530701,Listed for sale,5250000,585,Los Angeles,CA,90077,0,SINGLE_FAMILY,Los Angeles County
90077-20529339,Listed for sale,5350000,1337,Los Angeles,CA,90077,0,SINGLE_FAMILY,Los Angeles County
90077-20524392,Listed for sale,85000000,2833,Los Angeles,CA,90077,0,SINGLE_FAMILY,Los Angeles County
90077-20524139,Listed for sale,6450000,957,Los Angeles,CA,90077,1,SINGLE_FAMILY,Los Angeles County
90077-20529491,Listed for sale,4995000,1087,Los Angeles,CA,90077,0,SINGLE_FAMILY,Los Angeles County
90003-20929802,Listed for sale,639000,0,Los Angeles,CA,90003,0,MULTI_FAMILY,Los Angeles County
90255-21073997,Listed for sale,374900,329,Huntington Park,CA,90255,1,CONDO,Los Angeles County
90001-20931591,Listed for sale,739000,282,Los Angeles,CA,90001,0,MULTI_FAMILY,Los Angeles County
90044-2069576954,Listed for sale,1450000,0,Los Angeles,CA,90044,0,MULTI_FAMILY,Los Angeles County
90011-20617013,Listed for sale,625000,198,Los Angeles,CA,90011,0,MULTI_FAMILY,Los Angeles County
90003-20959782,Listed for sale,749990,0,Los Angeles,CA,90003,0,MULTI_FAMILY,Los Angeles County
91206-20834109,Listed for sale,499000,466,Glendale,CA,91206,1,CONDO,Los Angeles County
91210-110540263,Listed for sale,1599000,1025,Glendale,CA,91210,1,CONDO,Los Angeles County
91205-20846822,Listed for sale,799000,582,Glendale,CA,91205,1,TOWNHOUSE,Los Angeles County
91203-108256662,Listed for sale,699000,573,Glendale,CA,91203,0,CONDO,Los Angeles County
91206-20844018,Listed for sale,2100000,714,Glendale,CA,91206,0,SINGLE_FAMILY,Los Angeles County
90039-2069575817,Listed for sale,1450000,0,Los Angeles,CA,90039,1,MULTI_FAMILY,Los Angeles County
90042-20763364,Listed for sale,775000,609,Los Angeles,CA,90042,0,SINGLE_FAMILY,Los Angeles County
90041-20764549,Listed for sale,1099000,835,Los Angeles,CA,90041,0,SINGLE_FAMILY,Los Angeles County
91205-20847679,Listed for sale,899999,749,Glendale,CA,91205,1,SINGLE_FAMILY,Los Angeles County
91390-51580393,Listed for sale,1499900,519,Saugus,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-20313607,Listed for sale,1499999,487,Agua Dulce,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-20198517,Listed for sale,739000,388,Saugus,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-20316790,Listed for sale,449000,424,Santa Clarita,CA,91390,1,CONDO,Los Angeles County
91390-20316616,Listed for sale,1190000,315,Saugus,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-60115262,Listed for sale,949000,314,Santa Clarita,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-53206694,Listed for sale,860000,393,Saugus,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-63089883,Listed for sale,975000,296,Santa Clarita,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-20319798,Listed for sale,835000,451,Santa Clarita,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-2069724007,Listed for sale,360000,429,Santa Clarita,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-20319842,Listed for sale,700000,467,Santa Clarita,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-20197581,Listed for sale,770000,302,Santa Clarita,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-20312189,Listed for sale,300000,182,Saugus,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-65247072,Listed for sale,947000,314,Saugus,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-20312689,Listed for sale,1200000,326,Agua Dulce,CA,91390,1,SINGLE_FAMILY,Los Angeles County
91390-54947892,Listed for sale,995000,302,Santa Clarita,CA,91390,1,SINGLE_FAMILY,Los Angeles County
90230-20436560,Listed for sale,1399000,769,Culver City,CA,90230,1,MULTI_FAMILY,Los Angeles County
90045-20390077,Listed for sale,955000,962,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90056-20323182,Listed for sale,1025000,619,Los Angeles,CA,90056,0,SINGLE_FAMILY,Los Angeles County
90012-60115627,Listed for sale,799900,502,Los Angeles,CA,90012,1,TOWNHOUSE,Los Angeles County
90026-20627461,Listed for sale,1190000,522,Los Angeles,CA,90026,0,SINGLE_FAMILY,Los Angeles County
91765-21672565,Listed for sale,659900,408,Diamond Bar,CA,91765,1,TOWNHOUSE,Los Angeles County
91765-21662040,Listed for sale,886000,350,Diamond Bar,CA,91765,1,SINGLE_FAMILY,Los Angeles County
91765-21658956,Listed for sale,530000,483,Diamond Bar,CA,91765,1,CONDO,Los Angeles County
91765-21675170,Listed for sale,415000,488,Diamond Bar,CA,91765,0,CONDO,Los Angeles County
91765-21675293,Listed for sale,405000,476,Diamond Bar,CA,91765,1,CONDO,Los Angeles County
91765-21658913,Listed for sale,465000,470,Diamond Bar,CA,91765,1,CONDO,Los Angeles County
91765-21661668,Listed for sale,785000,522,Diamond Bar,CA,91765,1,SINGLE_FAMILY,Los Angeles County
91765-21676587,Listed for sale,750000,521,Diamond Bar,CA,91765,1,SINGLE_FAMILY,Los Angeles County
91765-21663920,Listed for sale,948000,401,Diamond Bar,CA,91765,1,SINGLE_FAMILY,Los Angeles County
91765-21659008,Listed for sale,1120000,444,Diamond Bar,CA,91765,1,SINGLE_FAMILY,Los Angeles County
91765-82873477,Listed for sale,752266,511,Diamond Bar,CA,91765,1,CONDO,Los Angeles County
91765-21658874,Listed for sale,499999,556,Diamond Bar,CA,91765,1,CONDO,Los Angeles County
91765-21488775,Listed for sale,750000,523,Diamond Bar,CA,91765,1,SINGLE_FAMILY,Los Angeles County
91765-21673256,Listed for sale,2580000,327,Diamond Bar,CA,91765,1,SINGLE_FAMILY,Los Angeles County
90006-67087983,Listed for sale,1100000,950,Los Angeles,CA,90006,1,SINGLE_FAMILY,Los Angeles County
90006-250333850,Listed for sale,1865000,0,Los Angeles,CA,90006,0,MULTI_FAMILY,Los Angeles County
90006-2106951393,Listed for sale,1259000,0,Los Angeles,CA,90006,0,MULTI_FAMILY,Los Angeles County
90006-89144108,Listed for sale,750000,605,Los Angeles,CA,90006,0,CONDO,Los Angeles County
90006-20604723,Listed for sale,1279000,0,Los Angeles,CA,90006,0,MULTI_FAMILY,Los Angeles County
90006-2105850323,Listed for sale,50960000,0,Los Angeles,CA,90006,0,MULTI_FAMILY,Los Angeles County
90006-250334784,Listed for sale,1195000,0,Los Angeles,CA,90006,0,MULTI_FAMILY,Los Angeles County
90006-20624141,Listed for sale,975000,0,Los Angeles,CA,90006,0,MULTI_FAMILY,Los Angeles County
90006-20604904,Listed for sale,2250000,0,Los Angeles,CA,90006,0,MULTI_FAMILY,Los Angeles County
90006-20604918,Listed for sale,2250000,0,Los Angeles,CA,90006,0,MULTI_FAMILY,Los Angeles County
90006-2069997622,Listed for sale,6295000,375,Los Angeles,CA,90006,1,MULTI_FAMILY,Los Angeles County
91766-2069603338,Listed for sale,430000,509,Pomona,CA,91766,1,SINGLE_FAMILY,Los Angeles County
91766-21663291,Listed for sale,638888,475,Pomona,CA,91766,1,SINGLE_FAMILY,Los Angeles County
91767-21505364,Listed for sale,629000,362,Pomona,CA,91767,1,SINGLE_FAMILY,Los Angeles County
91766-21662145,Listed for sale,800000,388,Pomona,CA,91766,1,SINGLE_FAMILY,Los Angeles County
91766-21666772,Listed for sale,829000,430,Pomona,CA,91766,1,SINGLE_FAMILY,Los Angeles County
91766-325800346,Listed for sale,640000,299,Pomona,CA,91766,1,SINGLE_FAMILY,Los Angeles County
91767-21513564,Listed for sale,575000,257,Pomona,CA,91767,1,MULTI_FAMILY,Los Angeles County
91766-21517256,Listed for sale,529999,401,Pomona,CA,91766,1,SINGLE_FAMILY,Los Angeles County
91766-87795777,Listed for sale,788000,334,Pomona,CA,91766,1,SINGLE_FAMILY,Los Angeles County
91766-21670626,Listed for sale,808000,455,Pomona,CA,91766,1,SINGLE_FAMILY,Los Angeles County
90813-21234205,Listed for sale,839000,390,Long Beach,CA,90813,1,MULTI_FAMILY,Los Angeles County
90806-21197483,Listed for sale,400000,505,Long Beach,CA,90806,1,SINGLE_FAMILY,Los Angeles County
90806-21194382,Listed for sale,949000,0,Long Beach,CA,90806,0,MULTI_FAMILY,Los Angeles County
90802-21240030,Listed for sale,314900,601,Long Beach,CA,90802,0,CONDO,Los Angeles County
91710-318484452,Listed for sale,748888,304,Chino,CA,91710,1,SINGLE_FAMILY,Los Angeles County
93536-20283528,Listed for sale,329900,208,Lancaster,CA,93536,1,TOWNHOUSE,Los Angeles County
93536-68983895,Listed for sale,500000,177,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-60206870,Listed for sale,539900,224,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-67398596,Listed for sale,540000,226,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20283520,Listed for sale,350000,241,Lancaster,CA,93536,1,TOWNHOUSE,Los Angeles County
93536-2069597097,Listed for sale,475000,720,Lancaster,CA,93536,0,SINGLE_FAMILY,Los Angeles County
93536-20279003,Listed for sale,475000,720,Lancaster,CA,93536,0,SINGLE_FAMILY,Los Angeles County
93536-79803473,Listed for sale,785000,232,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20283293,Listed for sale,550000,200,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-64517933,Listed for sale,565000,211,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20279345,Listed for sale,439000,606,Lancaster,CA,93536,0,SINGLE_FAMILY,Los Angeles County
93536-20283700,Listed for sale,440000,244,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-2069612848,Listed for sale,450000,272,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20281590,Listed for sale,495000,263,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20279009,Listed for sale,619000,398,Quartz Hill,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20291348,Listed for sale,625000,259,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20309359,Listed for sale,499900,290,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20282945,Listed for sale,400000,252,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20277563,Listed for sale,575000,200,Quartz Hill,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20283516,Listed for sale,335000,231,Lancaster,CA,93536,1,TOWNHOUSE,Los Angeles County
93536-20306181,Listed for sale,370000,286,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-68984726,Listed for sale,679900,170,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20279632,Listed for sale,421000,304,Lancaster,CA,93536,1,SINGLE_FAMILY,Los Angeles County
93536-20277357,Listed for sale,490000,218,Quartz Hill,CA,93536,1,SINGLE_FAMILY,Los Angeles County
90405-20484376,Listed for sale,645000,1049,Santa Monica,CA,90405,1,CONDO,Los Angeles County
90291-2069578530,Listed for sale,5200000,0,Venice,CA,90291,0,MULTI_FAMILY,Los Angeles County
90291-20482272,Listed for sale,4350000,0,Venice,CA,90291,0,MULTI_FAMILY,Los Angeles County
91306-20181226,Listed for sale,735000,523,Winnetka,CA,91306,0,SINGLE_FAMILY,Los Angeles County
91306-19930684,Listed for sale,699000,561,Winnetka,CA,91306,1,SINGLE_FAMILY,Los Angeles County
91306-19927189,Listed for sale,749900,559,Winnetka,CA,91306,0,SINGLE_FAMILY,Los Angeles County
91306-19907467,Listed for sale,869000,464,Winnetka,CA,91306,1,SINGLE_FAMILY,Los Angeles County
91306-20181527,Listed for sale,610000,711,Winnetka,CA,91306,1,SINGLE_FAMILY,Los Angeles County
91306-19907041,Listed for sale,850000,566,Winnetka,CA,91306,1,SINGLE_FAMILY,Los Angeles County
91724-21555960,Listed for sale,1399900,466,Covina,CA,91724,1,SINGLE_FAMILY,Los Angeles County
91724-21546838,Listed for sale,749500,411,Covina,CA,91724,1,SINGLE_FAMILY,Los Angeles County
91724-21537284,Listed for sale,800000,465,Covina,CA,91724,0,SINGLE_FAMILY,Los Angeles County
91724-21555247,Listed for sale,1768000,398,Covina,CA,91724,1,SINGLE_FAMILY,Los Angeles County
91724-21537763,Listed for sale,1249999,354,Covina,CA,91724,1,SINGLE_FAMILY,Los Angeles County
91724-2069808918,Listed for sale,839000,419,Covina,CA,91724,1,TOWNHOUSE,Los Angeles County
91724-2069808933,Listed for sale,849000,414,Covina,CA,91724,1,TOWNHOUSE,Los Angeles County
91724-21487486,Listed for sale,2488888,551,Covina,CA,91724,1,SINGLE_FAMILY,Los Angeles County
91724-21554751,Listed for sale,1488000,476,Covina,CA,91724,1,SINGLE_FAMILY,Los Angeles County
91724-21487287,Listed for sale,1890000,294,Covina,CA,91724,1,SINGLE_FAMILY,Los Angeles County
91724-21546056,Listed for sale,745000,305,Covina,CA,91724,1,SINGLE_FAMILY,Los Angeles County
91792-21685232,Listed for sale,720000,385,West Covina,CA,91792,1,SINGLE_FAMILY,Los Angeles County
91792-21688788,Listed for sale,741900,642,West Covina,CA,91792,1,SINGLE_FAMILY,Los Angeles County
91792-21692107,Listed for sale,650000,371,West Covina,CA,91792,1,SINGLE_FAMILY,Los Angeles County
91792-21686411,Listed for sale,860000,367,West Covina,CA,91792,1,MULTI_FAMILY,Los Angeles County
91792-21684222,Listed for sale,675000,355,West Covina,CA,91792,1,SINGLE_FAMILY,Los Angeles County
91792-21692852,Listed for sale,405000,500,West Covina,CA,91792,1,TOWNHOUSE,Los Angeles County
90808-21185083,Listed for sale,1150000,539,Long Beach,CA,90808,1,SINGLE_FAMILY,Los Angeles County
90808-21189643,Listed for sale,849000,652,Long Beach,CA,90808,1,SINGLE_FAMILY,Los Angeles County
90808-21188560,Listed for sale,649000,444,Long Beach,CA,90808,1,SINGLE_FAMILY,Los Angeles County
90808-21140351,Listed for sale,1100000,900,Long Beach,CA,90808,1,SINGLE_FAMILY,Los Angeles County
90808-21140262,Listed for sale,1000000,620,Long Beach,CA,90808,1,SINGLE_FAMILY,Los Angeles County
90808-21190449,Listed for sale,849000,824,Long Beach,CA,90808,1,SINGLE_FAMILY,Los Angeles County
90808-21139512,Listed for sale,1095000,435,Long Beach,CA,90808,1,SINGLE_FAMILY,Los Angeles County
90808-21184550,Listed for sale,997000,469,Long Beach,CA,90808,1,SINGLE_FAMILY,Los Angeles County
90808-21139217,Listed for sale,779900,455,Long Beach,CA,90808,1,SINGLE_FAMILY,Los Angeles County
